file,function_or_class,label
github_repos\requests\src\requests\models.py,__bool__,used
github_repos\requests\src\requests\models.py,__nonzero__,used
github_repos\requests\src\requests\models.py,__iter__,used
github_repos\requests\src\requests\models.py,ok,used
github_repos\requests\src\requests\models.py,is_redirect,used
github_repos\requests\src\requests\models.py,is_permanent_redirect,used
github_repos\requests\src\requests\models.py,next,used
github_repos\requests\src\requests\models.py,apparent_encoding,used
github_repos\requests\src\requests\models.py,iter_content,used
github_repos\requests\src\requests\models.py,iter_lines,used
github_repos\requests\src\requests\models.py,content,used
github_repos\requests\src\requests\models.py,text,used
github_repos\requests\src\requests\models.py,json,used
github_repos\requests\src\requests\models.py,links,used
github_repos\requests\src\requests\models.py,raise_for_status,used
github_repos\requests\src\requests\models.py,close,used
github_repos\requests\src\requests\models.py,generate,used
github_repos\requests\src\requests\models.py,RequestEncodingMixin,unused
github_repos\requests\src\requests\models.py,RequestHooksMixin,unused
github_repos\requests\src\requests\models.py,Request,used
github_repos\requests\src\requests\models.py,PreparedRequest,used
github_repos\requests\src\requests\models.py,Response,unused
github_repos\requests\src\requests\sessions.py,merge_setting,used
github_repos\requests\src\requests\sessions.py,merge_hooks,used
github_repos\requests\src\requests\sessions.py,session,used
github_repos\requests\src\requests\sessions.py,get_redirect_target,used
github_repos\requests\src\requests\sessions.py,should_strip_auth,used
github_repos\requests\src\requests\sessions.py,resolve_redirects,used
github_repos\requests\src\requests\sessions.py,rebuild_auth,used
github_repos\requests\src\requests\sessions.py,rebuild_proxies,used
github_repos\requests\src\requests\sessions.py,rebuild_method,used
github_repos\requests\src\requests\sessions.py,__init__,used
github_repos\requests\src\requests\sessions.py,__enter__,used
github_repos\requests\src\requests\sessions.py,__exit__,used
github_repos\requests\src\requests\sessions.py,prepare_request,used
github_repos\requests\src\requests\sessions.py,request,used
github_repos\requests\src\requests\sessions.py,get,used
github_repos\requests\src\requests\sessions.py,options,used
github_repos\requests\src\requests\sessions.py,head,used
github_repos\requests\src\requests\sessions.py,post,used
github_repos\requests\src\requests\sessions.py,put,used
github_repos\requests\src\requests\sessions.py,patch,used
github_repos\requests\src\requests\sessions.py,delete,used
github_repos\requests\src\requests\sessions.py,send,used
github_repos\requests\src\requests\sessions.py,merge_environment_settings,used
github_repos\requests\src\requests\sessions.py,get_adapter,used
github_repos\requests\src\requests\sessions.py,close,used
github_repos\requests\src\requests\sessions.py,mount,used
github_repos\requests\src\requests\sessions.py,__getstate__,used
github_repos\requests\src\requests\sessions.py,__setstate__,used
github_repos\requests\src\requests\sessions.py,SessionRedirectMixin,unused
github_repos\requests\src\requests\sessions.py,Session,used
github_repos\requests\src\requests\status_codes.py,_init,used
github_repos\requests\src\requests\status_codes.py,doc,used
github_repos\requests\src\requests\structures.py,__init__,used
github_repos\requests\src\requests\structures.py,__setitem__,used
github_repos\requests\src\requests\structures.py,__getitem__,used
github_repos\requests\src\requests\structures.py,__delitem__,used
github_repos\requests\src\requests\structures.py,__iter__,used
github_repos\requests\src\requests\structures.py,__len__,used
github_repos\requests\src\requests\structures.py,lower_items,used
github_repos\requests\src\requests\structures.py,__eq__,used
github_repos\requests\src\requests\structures.py,copy,used
github_repos\requests\src\requests\structures.py,__repr__,used
github_repos\requests\src\requests\structures.py,__init__,used
github_repos\requests\src\requests\structures.py,__repr__,used
github_repos\requests\src\requests\structures.py,__getitem__,used
github_repos\requests\src\requests\structures.py,get,used
github_repos\requests\src\requests\structures.py,CaseInsensitiveDict,used
github_repos\requests\src\requests\structures.py,LookupDict,used
github_repos\requests\src\requests\utils.py,dict_to_sequence,used
github_repos\requests\src\requests\utils.py,super_len,used
github_repos\requests\src\requests\utils.py,get_netrc_auth,used
github_repos\requests\src\requests\utils.py,guess_filename,used
github_repos\requests\src\requests\utils.py,extract_zipped_paths,used
github_repos\requests\src\requests\utils.py,atomic_open,used
github_repos\requests\src\requests\utils.py,from_key_val_list,used
github_repos\requests\src\requests\utils.py,to_key_val_list,used
github_repos\requests\src\requests\utils.py,parse_list_header,used
github_repos\requests\src\requests\utils.py,parse_dict_header,used
github_repos\requests\src\requests\utils.py,unquote_header_value,used
github_repos\requests\src\requests\utils.py,dict_from_cookiejar,used
github_repos\requests\src\requests\utils.py,add_dict_to_cookiejar,used
github_repos\requests\src\requests\utils.py,get_encodings_from_content,used
github_repos\requests\src\requests\utils.py,_parse_content_type_header,used
github_repos\requests\src\requests\utils.py,get_encoding_from_headers,used
github_repos\requests\src\requests\utils.py,stream_decode_response_unicode,used
github_repos\requests\src\requests\utils.py,iter_slices,used
github_repos\requests\src\requests\utils.py,get_unicode_from_response,used
github_repos\requests\src\requests\utils.py,unquote_unreserved,used
github_repos\requests\src\requests\utils.py,requote_uri,used
github_repos\requests\src\requests\utils.py,address_in_network,used
github_repos\requests\src\requests\utils.py,dotted_netmask,used
github_repos\requests\src\requests\utils.py,is_ipv4_address,used
github_repos\requests\src\requests\utils.py,is_valid_cidr,used
github_repos\requests\src\requests\utils.py,set_environ,used
github_repos\requests\src\requests\utils.py,should_bypass_proxies,used
github_repos\requests\src\requests\utils.py,get_environ_proxies,used
github_repos\requests\src\requests\utils.py,select_proxy,used
github_repos\requests\src\requests\utils.py,resolve_proxies,used
github_repos\requests\src\requests\utils.py,default_user_agent,used
github_repos\requests\src\requests\utils.py,default_headers,used
github_repos\requests\src\requests\utils.py,parse_header_links,used
github_repos\requests\src\requests\utils.py,guess_json_utf,used
github_repos\requests\src\requests\utils.py,prepend_scheme_if_needed,used
github_repos\requests\src\requests\utils.py,get_auth_from_url,used
github_repos\requests\src\requests\utils.py,check_header_validity,used
github_repos\requests\src\requests\utils.py,_validate_header_part,used
github_repos\requests\src\requests\utils.py,urldefragauth,used
github_repos\requests\src\requests\utils.py,rewind_body,used
github_repos\requests\src\requests\utils.py,proxy_bypass_registry,used
github_repos\requests\src\requests\utils.py,proxy_bypass,used
github_repos\requests\src\requests\utils.py,get_proxy,used
github_repos\requests\src\requests\_internal_utils.py,to_native_string,used
github_repos\requests\src\requests\_internal_utils.py,unicode_is_ascii,used
github_repos\requests\src\requests\__init__.py,check_compatibility,used
github_repos\requests\src\requests\__init__.py,_check_cryptography,used
github_repos\requests\tests\compat.py,u,used
github_repos\requests\tests\conftest.py,prepare_url,used
github_repos\requests\tests\conftest.py,httpbin,used
github_repos\requests\tests\conftest.py,httpbin_secure,used
github_repos\requests\tests\conftest.py,nosan_server,used
github_repos\requests\tests\conftest.py,inner,used
github_repos\requests\tests\test_adapters.py,test_request_url_trims_leading_path_separators,used
github_repos\requests\tests\test_help.py,test_system_ssl,used
github_repos\requests\tests\test_help.py,test_idna_without_version_attribute,used
github_repos\requests\tests\test_help.py,test_idna_with_version_attribute,used
github_repos\requests\tests\test_help.py,__init__,used
github_repos\requests\tests\test_help.py,VersionedPackage,used
github_repos\requests\tests\test_hooks.py,hook,used
github_repos\requests\tests\test_hooks.py,test_hooks,used
github_repos\requests\tests\test_hooks.py,test_default_hooks,used
github_repos\requests\tests\test_lowlevel.py,echo_response_handler,used
github_repos\requests\tests\test_lowlevel.py,test_chunked_upload,used
github_repos\requests\tests\test_lowlevel.py,test_chunked_encoding_error,used
github_repos\requests\tests\test_lowlevel.py,test_chunked_upload_uses_only_specified_host_header,used
github_repos\requests\tests\test_lowlevel.py,test_chunked_upload_doesnt_skip_host_header,used
github_repos\requests\tests\test_lowlevel.py,test_conflicting_content_lengths,used
github_repos\requests\tests\test_lowlevel.py,test_digestauth_401_count_reset_on_redirect,used
github_repos\requests\tests\test_lowlevel.py,test_digestauth_401_only_sent_once,used
github_repos\requests\tests\test_lowlevel.py,test_digestauth_only_on_4xx,used
github_repos\requests\tests\test_lowlevel.py,test_use_proxy_from_environment,used
github_repos\requests\tests\test_lowlevel.py,test_redirect_rfc1808_to_non_ascii_location,used
github_repos\requests\tests\test_lowlevel.py,test_fragment_not_sent_with_request,used
github_repos\requests\tests\test_lowlevel.py,test_fragment_update_on_redirect,used
github_repos\requests\tests\test_lowlevel.py,test_json_decode_compatibility_for_alt_utf_encodings,used
github_repos\requests\tests\test_lowlevel.py,incomplete_chunked_response_handler,used
github_repos\requests\tests\test_lowlevel.py,multiple_content_length_response_handler,used
github_repos\requests\tests\test_lowlevel.py,digest_response_handler,used
github_repos\requests\tests\test_lowlevel.py,digest_failed_response_handler,used
github_repos\requests\tests\test_lowlevel.py,digest_response_handler,used
github_repos\requests\tests\test_lowlevel.py,redirect_resp_handler,used
github_repos\requests\tests\test_lowlevel.py,response_handler,used
github_repos\requests\tests\test_lowlevel.py,response_handler,used
github_repos\requests\tests\test_packages.py,test_can_access_urllib3_attribute,used
github_repos\requests\tests\test_packages.py,test_can_access_idna_attribute,used
github_repos\requests\tests\test_packages.py,test_can_access_chardet_attribute,used
github_repos\requests\tests\test_requests.py,test_json_encodes_as_bytes,used
github_repos\requests\tests\test_requests.py,test_requests_are_updated_each_time,used
github_repos\requests\tests\test_requests.py,test_proxy_env_vars_override_default,used
github_repos\requests\tests\test_requests.py,test_data_argument_accepts_tuples,used
github_repos\requests\tests\test_requests.py,test_prepared_copy,used
github_repos\requests\tests\test_requests.py,test_urllib3_retries,used
github_repos\requests\tests\test_requests.py,test_urllib3_pool_connection_closed,used
github_repos\requests\tests\test_requests.py,test_content_length_for_bytes_data,used
github_repos\requests\tests\test_requests.py,test_content_length_for_string_data_counts_bytes,used
github_repos\requests\tests\test_requests.py,test_json_decode_errors_are_serializable_deserializable,used
github_repos\requests\tests\test_requests.py,test_entry_points,used
github_repos\requests\tests\test_requests.py,test_invalid_url,used
github_repos\requests\tests\test_requests.py,test_basic_building,used
github_repos\requests\tests\test_requests.py,test_no_content_length,used
github_repos\requests\tests\test_requests.py,test_no_body_content_length,used
github_repos\requests\tests\test_requests.py,test_empty_content_length,used
github_repos\requests\tests\test_requests.py,test_override_content_length,used
github_repos\requests\tests\test_requests.py,test_path_is_not_double_encoded,used
